/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_04_483.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_04_483.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_04_483.jpg, -0.204492, 1, 0, 30.1344
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_04_585.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_04_585.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_04_585.jpg, -0.2912371, 1, 0, 30.12947
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_04_688.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_04_688.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_04_688.jpg, -0.3248041, 1, 0, 30.15691
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_04_788.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_04_788.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_04_788.jpg, -0.3443967, 1, 0, 30.15904
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_04_891.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_04_891.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_04_891.jpg, -0.05519986, 1, 0, 30.16038
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_04_991.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_04_991.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_04_991.jpg, 0, 1, 0, 30.19236
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_095.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_095.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_095.jpg, -0.3135091, 1, 0, 30.13393
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_199.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_199.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_199.jpg, -0.1757158, 1, 0, 30.15204
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_305.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_305.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_305.jpg, -0.4742067, 1, 0, 30.11721
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_410.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_410.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_410.jpg, -0.1732707, 1, 0, 30.16905
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_515.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_515.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_515.jpg, 0, 1, 0, 30.14581
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_615.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_615.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_615.jpg, 0, 1, 0, 30.116
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_720.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_720.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_720.jpg, -0.1250489, 1, 0, 30.1454
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_825.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_825.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_825.jpg, -0.3139769, 1, 0, 30.10855
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_05_928.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_05_928.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_05_928.jpg, -0.004646659, 1, 0, 30.14801
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_030.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_030.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_030.jpg, -0.05752802, 1, 0, 30.06224
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_133.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_133.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_133.jpg, -0.3461641, 1, 0, 30.14599
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_238.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_238.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_238.jpg, -0.06557643, 1, 0, 30.10501
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_338.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_338.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_338.jpg, -0.3661344, 1, 0, 30.129
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_444.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_444.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_444.jpg, -0.06647015, 1, 0, 30.10998
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_548.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_548.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_548.jpg, -0.2432309, 1, 0, 30.13313
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_650.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_650.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_650.jpg, -0.08522701, 1, 0, 30.1472
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_755.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_755.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_755.jpg, -0.1454698, 1, 0, 30.15441
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_858.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_858.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_858.jpg, -0.2652601, 1, 0, 30.16075
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_06_960.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_06_960.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_06_960.jpg, -0.2857107, 1, 0, 30.17159
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_063.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_063.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_063.jpg, -0.4349334, 1, 0, 30.13044
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_168.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_168.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_168.jpg, -0.2968075, 1, 0, 30.20099
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_272.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_272.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_272.jpg, -0.2836615, 1, 0, 30.15494
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_375.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_375.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_375.jpg, 0, 1, 0, 30.15734
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_477.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_477.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_477.jpg, 0, 1, 0, 30.15544
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_583.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_583.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_583.jpg, 0, 1, 0, 30.17668
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_686.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_686.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_686.jpg, -0.1624528, 1, 0, 30.15319
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_787.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_787.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_787.jpg, -0.2984515, 1, 0, 30.1198
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_891.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_891.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_891.jpg, -0.0005636215, 1, 0, 30.16156
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_07_997.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_07_997.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_07_997.jpg, -0.2166331, 1, 0, 30.09695
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_101.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_101.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_101.jpg, -0.2873794, 1, 0, 30.15768
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_206.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_206.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_206.jpg, 0, 1, 0, 30.12906
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_306.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_306.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_306.jpg, 0, 1, 0, 30.17042
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_408.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_408.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_408.jpg, -0.1553671, 1, 0, 30.1334
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_511.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_511.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_511.jpg, -0.4616822, 1, 0, 30.136
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_612.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_612.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_612.jpg, -0.2186673, 1, 0, 30.16702
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_716.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_716.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_716.jpg, -0.1456443, 1, 0, 30.19571
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_820.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_820.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_820.jpg, -0.3526869, 1, 0, 30.14753
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_08_925.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_08_925.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_08_925.jpg, -0.05299294, 1, 0, 30.18784
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_028.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_028.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_028.jpg, 0, 1, 0, 30.17664
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_133.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_133.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_133.jpg, 0, 1, 0, 30.20122
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_237.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_237.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_237.jpg, 0, 1, 0, 30.1863
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_337.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_337.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_337.jpg, -0.1256729, 1, 0, 30.18231
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_439.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_439.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_439.jpg, -0.2960883, 1, 0, 30.17091
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_543.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_543.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_543.jpg, 0, 1, 0, 30.18495
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_645.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_645.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_645.jpg, 0, 1, 0, 30.17841
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_748.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_748.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_748.jpg, -0.04129529, 1, 0, 30.17948
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_849.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_849.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_849.jpg, -0.3409653, 1, 0, 30.16604
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_09_952.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_09_952.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_09_952.jpg, -0.183516, 1, 0, 30.1721
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_053.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_053.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_053.jpg, -0.2665079, 1, 0, 30.16763
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_154.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_154.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_154.jpg, -0.2809682, 1, 0, 30.16851
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_256.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_256.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_256.jpg, 0, 1, 0, 30.17175
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_356.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_356.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_356.jpg, -0.288552, 1, 0, 30.16091
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_459.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_459.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_459.jpg, -0.2385088, 1, 0, 30.17466
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_561.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_561.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_561.jpg, 0, 1, 0, 30.16776
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_662.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_662.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_662.jpg, -0.2375042, 1, 0, 30.16294
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_765.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_765.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_765.jpg, -0.481974, 1, 0, 30.13187
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_866.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_866.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_866.jpg, -0.187422, 1, 0, 30.17394
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_10_969.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_10_969.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_10_969.jpg, 0, 1, 0, 30.16569
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_072.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_072.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_072.jpg, 0, 1, 0, 30.16851
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_174.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_174.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_174.jpg, 0, 1, 0, 30.17149
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_277.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_277.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_277.jpg, 0, 1, 0, 30.16845
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_378.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_378.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_378.jpg, 0, 1, 0, 30.17002
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_480.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_480.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_480.jpg, 0, 1, 0, 30.16831
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_581.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_581.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_581.jpg, 0.2390488, 1, 0, 30.15467
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_682.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_682.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_682.jpg, 0.2340628, 1, 0, 30.16361
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_784.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_784.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_784.jpg, 0, 1, 0, 30.16657
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_884.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_884.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_884.jpg, 0, 1, 0, 30.16974
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_11_985.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_11_985.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_11_985.jpg, 0, 1, 0, 30.16858
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_086.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_086.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_086.jpg, 0, 1, 0, 30.16814
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_191.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_191.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_191.jpg, 0, 1, 0, 30.16877
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_294.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_294.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_294.jpg, 0.2445359, 1, 0, 30.15343
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_395.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_395.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_395.jpg, 0, 1, 0, 30.16806
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_497.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_497.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_497.jpg, 0, 1, 0, 30.16711
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_599.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_599.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_599.jpg, 0, 1, 0, 30.17032
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_699.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_699.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_699.jpg, 0, 1, 0, 30.16844
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_34_12_801.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_34_12_801.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_34_12_801.jpg, 0, 1, 0, 30.16828
