/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_04_068.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_04_068.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_04_068.jpg, ","0, ","0, ","0, ",8.232964E-05
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_43_634.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_43_634.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_43_634.jpg, ","0, ","1, ","0, ",30.1903
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_43_746.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_43_746.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_43_746.jpg, ","0, ","1, ","0, ",30.19029
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_43_855.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_43_855.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_43_855.jpg, ","0, ","1, ","0, ",30.19027
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_43_965.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_43_965.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_43_965.jpg, ","0, ","1, ","0, ",30.19029
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_071.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_071.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_071.jpg, ","0, ","1, ","0, ",30.19029
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_176.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_176.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_176.jpg, ","0, ","1, ","0, ",30.1903
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_281.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_281.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_281.jpg, ","0, ","1, ","0, ",30.1903
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_386.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_386.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_386.jpg, ","0, ","1, ","0, ",30.1903
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_491.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_491.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_491.jpg, ","0, ",0.7,933,"029, 0, 30.15786"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_593.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_593.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_593.jpg, ","0, ",0.4,864,"028, 0, 30.0801"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_695.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_695.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_695.jpg, ",0.2,637,91,", 0.2226937, 0, 29.98032"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_804.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_804.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_804.jpg, ","0, ","0, ","0, ",29.70151
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_44_913.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_44_913.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_44_913.jpg, ","0, ","0, ","0, ",29.40243
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_015.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_015.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_015.jpg, ","0, ","0, ","0, ",29.107
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_118.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_118.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_118.jpg, ",0.1,229,939,", 0, 0, 28.80962"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_226.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_226.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_226.jpg, ",0.2,287,828,", 0, 0, 28.36801"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_339.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_339.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_339.jpg, ","0, ","0, ","0, ",28.07921
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_455.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_455.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_455.jpg, ","0, ","0, ","0, ",27.73821
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_557.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_557.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_557.jpg, ","0, ","0, ","0, ",27.4594
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_659.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_659.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_659.jpg, ","0, ","0, ","0, ",27.18365
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_760.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_760.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_760.jpg, ",0.1,908,31,", 0, 0, 26.89428"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_864.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_864.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_864.jpg, ",0.1,601,819,", 0, 0, 26.49882"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_45_971.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_45_971.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_45_971.jpg, ","0, ","0, ","0, ",26.22944
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_077.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_077.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_077.jpg, ","0, ","0, ","0, ",25.96413
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_192.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_192.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_192.jpg, ","0, ",0.1,703,"793, 0, 25.7029"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_305.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_305.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_305.jpg, ","0, ",0.5,90,"883, 0, 25.89412"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_413.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_413.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_413.jpg, ","0, ",0.8,337,"243, 0, 26.43682"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_524.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_524.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_524.jpg, ","0, ","1, ","0, ",27.50884
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_635.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_635.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_635.jpg, ","0, ","1, ","0, ",28.44013
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_737.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_737.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_737.jpg, ","0, ","1, ","0, ",29.36245
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_852.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_852.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_852.jpg, ",0.0,524,189,"5, 1, 0, 30.1902"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_46_965.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_46_965.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_46_965.jpg, ",0.3,932,"88,"," 0.8908298, 0, 30.1391"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_081.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_081.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_081.jpg, ",0.0,451,952,"2, 0.542737, 0, 30.08457"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_182.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_182.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_182.jpg, ","0, ",0.2,407,"12, 0, 30.00793"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_285.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_285.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_285.jpg, ","0, ","0, ","0, ",29.81372
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_387.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_387.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_387.jpg, ","0, ","0, ","0, ",29.51488
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_489.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_489.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_489.jpg, ","0, ","0, ","0, ",29.2185
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_590.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_590.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_590.jpg, ",0.1,707,29,", 0, 0, 28.9137"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_693.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_693.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_693.jpg, ",0.2,478,451,", 0, 0, 28.5332"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_795.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_795.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_795.jpg, ","0, ","0, ","0, ",28.2434
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_47_898.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_47_898.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_47_898.jpg, ","0, ","0, ","0, ",27.95695
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_002.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_002.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_002.jpg, ","0, ","0, ","0, ",27.61995
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_110.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_110.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_110.jpg, ","0, ","0, ","0, ",27.34258
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_217.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_217.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_217.jpg, ","0, ","0, ","0, ",27.06803
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_320.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_320.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_320.jpg, ","0, ","0, ","0, ",26.79629
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_426.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_426.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_426.jpg, ","0, ","0, ","0, ",26.47373
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_531.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_531.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_531.jpg, ","0, ","0, ","0, ",26.20795
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_634.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_634.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_634.jpg, ","0, ",0.3,71,"73, 0, 26.12674"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_736.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_736.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_736.jpg, ","0, ",0.6,134,"67, 0, 26.42279"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_839.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_839.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_839.jpg, ","0, ",0.9,215,"759, 0, 27.0665"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_48_946.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_48_946.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_48_946.jpg, ",0.0,612,419,"8, 1, 0, 28.18039"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_060.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_060.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_060.jpg, ",0.2,680,589,", 1, 0, 29.02849"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_174.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_174.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_174.jpg, ","0, ","1, ","0, ",30.1208
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_287.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_287.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_287.jpg, ","0, ",0.7,460,"531, 0, 30.13817"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_401.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_401.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_401.jpg, ",0.1,992,152,", 0.402559, 0, 30.0248"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_521.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_521.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_521.jpg, ",0.1,577,733,", 0.04255295, 0, 29.8394"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_634.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_634.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_634.jpg, ",0.3,304,474,", 0, 0, 29.52311"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_746.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_746.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_746.jpg, ","0, ","0, ","0, ",29.15867
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_853.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_853.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_853.jpg, ","0, ","0, ","0, ",28.85916
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_49_960.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_49_960.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_49_960.jpg, ",0.2,421,749,", 0, 0, 28.54928"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_069.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_069.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_069.jpg, ",0.2,5,953,", 0, 0, 28.11872"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_183.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_183.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_183.jpg, ",0.3,749,"07,"," 0, 0, 27.74621"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_301.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_301.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_301.jpg, ",0.4,206,963,", 0, 0, 27.43299"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_422.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_422.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_422.jpg, ",0.2,290,"56,"," 0, 0, 26.9837"
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_527.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_527.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_527.jpg, ","0, ","0, ","0, ",26.70241
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_647.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_647.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_647.jpg, ","0, ","0, ","0, ",26.37638
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_765.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_765.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_765.jpg, ","0, ","0, ","0, ",26.05848
/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/center_2022_01_30_21_26_50_885.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/left_2022_01_30_21_26_50_885.jpg, ",/Users/harshdarji/Documents/Projects/Self ,Driving ,"Car/Track/IMG/right_2022_01_30_21_26_50_885.jpg, ","0, ","0, ","0, ",25.74483
